Academic license - for non-commercial use only
#states     factor     time-vi    time-2lp  
        75      -0.76    0.00955
        75      -0.75    0.00936
        75      -0.74    0.01180
        75      -0.73    0.01188
        75      -0.72    0.01383
        75      -0.71    0.01324
        75      -0.70    0.01102
        75      -0.69    0.01003
        75      -0.68    0.00993
        75      -0.67    0.00995
        75      -0.66    0.00994
        75      -0.65    0.00946
        75      -0.64    0.00982
        75      -0.63    0.00974
        75      -0.62    0.01283
        75      -0.61    0.00945
        75      -0.60    0.00940
        75      -0.59    0.00984
        75      -0.58    0.00926
        75      -0.57    0.00958
        75      -0.56    0.00992
        75      -0.55    0.00956
        75      -0.54    0.00975
        75      -0.53    0.00994
        75      -0.52    0.00971
        75      -0.51    0.00962
        75      -0.50    0.00994
        75      -0.49    0.00981
        75      -0.48    0.00973
        75      -0.47    0.00999
        75      -0.46    0.00984
        75      -0.45    0.01016
        75      -0.44    0.01049
        75      -0.43    0.00994
        75      -0.42    0.00991
        75      -0.41    0.01027
        75      -0.40    0.00994
        75      -0.39    0.00995
        75      -0.38    0.01013
        75      -0.37    0.00971
        75      -0.36    0.00959
        75      -0.35    0.01012
        75      -0.34    0.00949
        75      -0.33    0.00983
        75      -0.32    0.01020
        75      -0.31    0.01001
        75      -0.30    0.00977
        75      -0.29    0.01352
        75      -0.28    0.00990
        75      -0.27    0.00991
        75      -0.26    0.01014
        75      -0.25    0.00982
        75      -0.24    0.00983
        75      -0.23    0.01040
        75      -0.22    0.01014
        75      -0.21    0.01003
        75      -0.20    0.01039
        75      -0.19    0.01018
        75      -0.18    0.00998
        75      -0.17    0.01010
        75      -0.16    0.00956
        75      -0.15    0.00984
        75      -0.14    0.01017
        75      -0.13    0.00965
        75      -0.12    0.00967
        75      -0.11    0.01011
        75      -0.10    0.00971
        75      -0.09    0.00983
        75      -0.08    0.01035
        75      -0.07    0.00989
        75      -0.06    0.01004
        75      -0.05    0.01030
        75      -0.04    0.01053
        75      -0.03    0.01020
        75      -0.02    0.01078
        75      -0.01    0.01027
        75       0.00    0.00902
        75       0.01    0.01003
        75       0.02    0.00968
        75       0.03    0.00975
        75       0.04    0.00985
        75       0.05    0.00939
        75       0.06    0.00941
        75       0.07    0.00937
        75       0.08    0.00935
        75       0.09    0.00923
        75       0.10    0.00925
        75       0.11    0.00913
        75       0.12    0.00912
        75       0.13    0.00925
        75       0.14    0.00921
        75       0.15    0.00915
        75       0.16    0.00914
        75       0.17    0.00906
        75       0.18    0.00911
        75       0.19    0.00914
        75       0.20    0.00921
        75       0.21    0.00915
        75       0.22    0.00914
        75       0.23    0.00905
        75       0.24    0.00907
        75       0.25    0.00915
        75       0.26    0.00910
        75       0.27    0.00911
        75       0.28    0.00920
        75       0.29    0.00911
        75       0.30    0.00900
        75       0.31    0.00902
        75       0.32    0.00906
        75       0.33    0.00913
        75       0.34    0.00905
        75       0.35    0.00907
        75       0.36    0.00913
        75       0.37    0.00903
        75       0.38    0.00912
        75       0.39    0.00908
        75       0.40    0.00905
        75       0.41    0.00902
        75       0.42    0.00900
        75       0.43    0.00912
        75       0.44    0.00905
        75       0.45    0.00904
        75       0.46    0.00903
        75       0.47    0.00900
        75       0.48    0.00907
        75       0.49    0.00904
        75       0.50    0.00910
        75       0.51    0.00902
        75       0.52    0.00906
        75       0.53    0.00908
        75       0.54    0.00900
        75       0.55    0.00907
        75       0.56    0.00906
        75       0.57    0.00897
        75       0.58    0.00905
        75       0.59    0.00895
        75       0.60    0.00898
        75       0.61    0.00897
        75       0.62    0.00907
        75       0.63    0.00897
        75       0.64    0.00911
        75       0.65    0.00905
        75       0.66    0.00908
        75       0.67    0.00904
        75       0.68    0.00907
        75       0.69    0.00900
        75       0.70    0.00932
        75       0.71    0.01236
        75       0.72    0.00942
        75       0.73    0.00945
        75       0.74    0.00965
        75       0.75    0.00925
        75       0.76    0.00953
        75       0.77    0.00971
        75       0.78    0.00922
        75       0.79    0.00938
        75       0.80    0.01065
        75       0.81    0.00913
        75       0.82    0.00940
        75       0.83    0.00954
        75       0.84    0.00923
        75       0.85    0.00941
        75       0.86    0.00956
        75       0.87    0.01043
        75       0.88    0.00929
        75       0.89    0.00947
        75       0.90    0.00923
        75       0.91    0.00931
        75       0.92    0.00949
        75       0.93    0.00915
        75       0.94    0.00932
        75       0.95    0.00934
        75       0.96    0.00912
        75       0.97    0.00927
        75       0.98    0.00938
        75       0.99    0.00907
        75       1.00    0.00914
       125      -0.99    0.01606
       125      -0.98    0.02100
       125      -0.97    0.01611
       125      -0.96    0.01653
       125      -0.95    0.01637
       125      -0.94    0.04302
       125      -0.93    0.01690
       125      -0.92    0.01674
       125      -0.91    0.01680
       125      -0.90    0.01626
       125      -0.89    0.01602
       125      -0.88    0.01648
       125      -0.87    0.01637
       125      -0.86    0.01716
       125      -0.85    0.01654
       125      -0.84    0.01700
       125      -0.83    0.01642
       125      -0.82    0.01634
       125      -0.81    0.01699
       125      -0.80    0.01656
       125      -0.79    0.02103
       125      -0.78    0.01666
       125      -0.77    0.01639
       125      -0.76    0.01671
       125      -0.75    0.01633
       125      -0.74    0.01703
       125      -0.73    0.01642
       125      -0.72    0.01696
       125      -0.71    0.01625
       125      -0.70    0.01648
       125      -0.69    0.01720
       125      -0.68    0.01659
       125      -0.67    0.01694
       125      -0.66    0.01645
       125      -0.65    0.01641
       125      -0.64    0.01629
       125      -0.63    0.01623
       125      -0.62    0.01752
       125      -0.61    0.01643
       125      -0.60    0.02079
       125      -0.59    0.01671
       125      -0.58    0.01770
       125      -0.57    0.01775
       125      -0.56    0.01706
       125      -0.55    0.01718
       125      -0.54    0.01664
       125      -0.53    0.01669
       125      -0.52    0.01689
       125      -0.51    0.01696
       125      -0.50    0.01783
       125      -0.49    0.01693
       125      -0.48    0.01787
       125      -0.47    0.01698
       125      -0.46    0.01711
       125      -0.45    0.01771
       125      -0.44    0.01616
       125      -0.43    0.01723
       125      -0.42    0.01668
       125      -0.41    0.02101
       125      -0.40    0.01683
       125      -0.39    0.01665
       125      -0.38    0.01682
       125      -0.37    0.01634
       125      -0.36    0.01829
       125      -0.35    0.01703
       125      -0.34    0.01654
       125      -0.33    0.01767
       125      -0.32    0.01708
       125      -0.31    0.01837
       125      -0.30    0.01880
       125      -0.29    0.01725
       125      -0.28    0.01776
       125      -0.27    0.01797
       125      -0.26    0.01870
       125      -0.25    0.01764
       125      -0.24    0.01828
       125      -0.23    0.01827
       125      -0.22    0.01754
       125      -0.21    0.01935
       125      -0.20    0.01886
       125      -0.19    0.01812
       125      -0.18    0.01684
       125      -0.17    0.01662
       125      -0.16    0.01674
       125      -0.15    0.01670
       125      -0.14    0.02555
       125      -0.13    0.01748
       125      -0.12    0.01839
       125      -0.11    0.01741
       125      -0.10    0.01789
       125      -0.09    0.01779
       125      -0.08    0.01754
       125      -0.07    0.01799
       125      -0.06    0.01808
       125      -0.05    0.01795
       125      -0.04    0.01803
       125      -0.03    0.01861
       125      -0.02    0.01896
       125      -0.01    0.01825
       125       0.00    0.01601
       125       0.01    0.02004
       125       0.02    0.01956
       125       0.03    0.01974
       125       0.04    0.01797
       125       0.05    0.01843
       125       0.06    0.01823
       125       0.07    0.01817
       125       0.08    0.01719
       125       0.09    0.01711
       125       0.10    0.01865
       125       0.11    0.01753
       125       0.12    0.01959
       125       0.13    0.01760
       125       0.14    0.01950
       125       0.15    0.01793
       125       0.16    0.01753
       125       0.17    0.01814
       125       0.18    0.01737
       125       0.19    0.01709
       125       0.20    0.02758
       125       0.21    0.01820
       125       0.22    0.01842
       125       0.23    0.01797
       125       0.24    0.01808
       125       0.25    0.01669
       125       0.26    0.01780
       125       0.27    0.01869
       125       0.28    0.01843
       125       0.29    0.01836
       125       0.30    0.01773
       125       0.31    0.01764
       125       0.32    0.01760
       125       0.33    0.01677
       125       0.34    0.03131
       125       0.35    0.02874
       125       0.36    0.02282
       125       0.37    0.02011
       125       0.38    0.02004
       125       0.39    0.02567
       125       0.40    0.02113
       125       0.41    0.02353
       125       0.42    0.02186
       125       0.43    0.02227
       125       0.44    0.02048
       125       0.45    0.01792
       125       0.46    0.02335
       125       0.47    0.02196
       125       0.48    0.04861
       125       0.49    0.01816
       125       0.50    0.01852
       125       0.51    0.01817
       125       0.52    0.01817
       125       0.53    0.02705
       125       0.54    0.01885
       125       0.55    0.01960
       125       0.56    0.02103
       125       0.57    0.02729
       125       0.58    0.02574
       125       0.59    0.02830
       125       0.60    0.02063
       125       0.61    0.02013
       125       0.62    0.02061
       125       0.63    0.02225
       125       0.64    0.01987
       125       0.65    0.01984
       125       0.66    0.01898
       125       0.67    0.01799
       125       0.68    0.01935
       125       0.69    0.02020
       125       0.70    0.01885
       125       0.71    0.01755
       125       0.72    0.02074
       125       0.73    0.01701
       125       0.74    0.01767
       125       0.75    0.02143
       125       0.76    0.01647
       125       0.77    0.01748
       125       0.78    0.01676
       125       0.79    0.01700
       125       0.80    0.01969
       125       0.81    0.01715
       125       0.82    0.01767
       125       0.83    0.01730
       125       0.84    0.01772
       125       0.85    0.02231
       125       0.86    0.01908
       125       0.87    0.02059
       125       0.88    0.01645
       125       0.89    0.01870
       125       0.90    0.01776
       125       0.91    0.02016
       125       0.92    0.01601
       125       0.93    0.01644
       125       0.94    0.01714
       125       0.95    0.01633
       125       0.96    0.01687
       125       0.97    0.01617
       125       0.98    0.01696
       125       0.99   -1.00000
       125       1.00    0.01626
       175      -0.99    0.02650
       175      -0.98    0.02939
       175      -0.97    0.02261
       175      -0.96    0.02346
       175      -0.95    0.02743
       175      -0.94    0.02406
       175      -0.93    0.02222
       175      -0.92    0.02225
       175      -0.91    0.02611
       175      -0.90    0.02440
       175      -0.89    0.02302
       175      -0.88    0.02750
       175      -0.87    0.02282
       175      -0.86    0.02229
       175      -0.85    0.02254
       175      -0.84    0.02382
       175      -0.83    0.02291
       175      -0.82    0.02294
       175      -0.81    0.02310
       175      -0.80    0.02255
       175      -0.79    0.02318
       175      -0.78    0.02333
       175      -0.77    0.02389
       175      -0.76    0.04161
       175      -0.75    0.02591
       175      -0.74    0.03157
       175      -0.73    0.02934
       175      -0.72    0.02632
       175      -0.71    0.02558
       175      -0.70    0.02892
       175      -0.69    0.02750
       175      -0.68    0.02424
       175      -0.67    0.02518
       175      -0.66    0.02501
       175      -0.65    0.02621
       175      -0.64    0.02589
       175      -0.63    0.02317
       175      -0.62    0.02749
       175      -0.61    0.03276
       175      -0.60    0.02498
       175      -0.59    0.02635
       175      -0.58    0.03543
       175      -0.57    0.03061
       175      -0.56    0.02532
       175      -0.55    0.02425
       175      -0.54    0.02406
       175      -0.53    0.02543
       175      -0.52    0.03232
       175      -0.51    0.02697
       175      -0.50    0.02399
       175      -0.49    0.02728
       175      -0.48    0.02381
       175      -0.47    0.02330
       175      -0.46    0.02379
       175      -0.45    0.02507
       175      -0.44    0.02492
       175      -0.43    0.02739
       175      -0.42    0.02581
       175      -0.41    0.02354
       175      -0.40    0.02548
       175      -0.39    0.02556
       175      -0.38    0.02995
       175      -0.37    0.02622
       175      -0.36    0.02457
       175      -0.35    0.02571
       175      -0.34    0.02399
       175      -0.33    0.02805
       175      -0.32    0.02721
       175      -0.31    0.02501
       175      -0.30    0.02322
       175      -0.29    0.02661
       175      -0.28    0.02495
       175      -0.27    0.03807
       175      -0.26    0.02753
       175      -0.25    0.03073
       175      -0.24    0.03189
       175      -0.23    0.02970
       175      -0.22    0.03428
       175      -0.21    0.03059
       175      -0.20    0.02696
       175      -0.19    0.03102
       175      -0.18    0.02667
       175      -0.17    0.02737
       175      -0.16    0.02591
       175      -0.15    0.02798
       175      -0.14    0.02786
       175      -0.13    0.02754
       175      -0.12    0.02415
       175      -0.11    0.02492
       175      -0.10    0.02603
       175      -0.09    0.02391
       175      -0.08    0.02831
       175      -0.07    0.02811
       175      -0.06    0.02581
       175      -0.05    0.02784
       175      -0.04    0.02711
       175      -0.03    0.02712
       175      -0.02    0.02951
       175      -0.01    0.02750
       175       0.00    0.02799
       175       0.01    0.03083
       175       0.02    0.03087
       175       0.03    0.02838
       175       0.04    0.02963
       175       0.05    0.03851
       175       0.06    0.03244
       175       0.07    0.03196
       175       0.08    0.02793
       175       0.09    0.02817
       175       0.10    0.02676
       175       0.11    0.02776
       175       0.12    0.02727
       175       0.13    0.02907
       175       0.14    0.02758
       175       0.15    0.02775
       175       0.16    0.02617
       175       0.17    0.02610
       175       0.18    0.02599
       175       0.19    0.03236
       175       0.20    0.02688
       175       0.21    0.02635
       175       0.22    0.02566
       175       0.23    0.02574
       175       0.24    0.02654
       175       0.25    0.02712
       175       0.26    0.02626
       175       0.27    0.02515
       175       0.28    0.02427
       175       0.29    0.02460
       175       0.30    0.02503
       175       0.31    0.02839
       175       0.32    0.02606
       175       0.33    0.02534
       175       0.34    0.02699
       175       0.35    0.02491
       175       0.36    0.02531
       175       0.37    0.02489
       175       0.38    0.02972
       175       0.39    0.02505
       175       0.40    0.02476
       175       0.41    0.02424
       175       0.42    0.02471
       175       0.43    0.02482
       175       0.44    0.02519
       175       0.45    0.02576
       175       0.46    0.02387
       175       0.47    0.02462
       175       0.48    0.02438
       175       0.49    0.02461
       175       0.50    0.02494
       175       0.51    0.02449
       175       0.52    0.02518
       175       0.53    0.02554
       175       0.54    0.02748
       175       0.55    0.02543
       175       0.56    0.02549
       175       0.57    0.02909
       175       0.58    0.02603
       175       0.59    0.02579
       175       0.60    0.02717
       175       0.61    0.03660
       175       0.62    0.02576
       175       0.63    0.04508
       175       0.64    0.02716
       175       0.65    0.02434
       175       0.66    0.02774
       175       0.67    0.02654
       175       0.68    0.04035
       175       0.69    0.02635
       175       0.70    0.02772
       175       0.71    0.03892
       175       0.72    0.04036
       175       0.73    0.02503
       175       0.74    0.02575
       175       0.75    0.03562
       175       0.76    0.03274
       175       0.77    0.03380
       175       0.78    0.03141
       175       0.79    0.02600
       175       0.80    0.03351
       175       0.81    0.02551
       175       0.82    0.02562
       175       0.83    0.02546
       175       0.84    0.02689
       175       0.85    0.03585
       175       0.86    0.02693
       175       0.87    0.02714
       175       0.88    0.02546
       175       0.89    0.02611
       175       0.90    0.02736
       175       0.91    0.02718
       175       0.92    0.02523
       175       0.93    0.02579
       175       0.94    0.02877
       175       0.95    0.03067
       175       0.96    0.02589
       175       0.97    0.02439
       175       0.98    0.02918
       175       0.99    0.02672
       175       1.00    0.02515
       225      -0.99    0.02917
       225      -0.98    0.02948
       225      -0.97    0.02873
       225      -0.96    0.02938
       225      -0.95    0.02914
       225      -0.94    0.02921
       225      -0.93    0.02914
       225      -0.92    0.03057
       225      -0.91    0.02955
       225      -0.90    0.03000
       225      -0.89    0.03574
       225      -0.88    0.03114
       225      -0.87    0.02916
       225      -0.86    0.02961
       225      -0.85    0.03024
       225      -0.84    0.03038
       225      -0.83    0.02959
       225      -0.82    0.03531
       225      -0.81    0.02967
       225      -0.80    0.02977
       225      -0.79    0.02932
       225      -0.78    0.03136
       225      -0.77    0.05741
       225      -0.76    0.02909
       225      -0.75    0.03310
       225      -0.74    0.03102
       225      -0.73    0.03070
       225      -0.72    0.02997
       225      -0.71    0.02969
       225      -0.70    0.03228
       225      -0.69    0.03052
       225      -0.68    0.03027
       225      -0.67    0.03557
       225      -0.66    0.03138
       225      -0.65    0.03170
       225      -0.64    0.03117
       225      -0.63    0.02999
       225      -0.62    0.03472
       225      -0.61    0.03108
       225      -0.60    0.03700
       225      -0.59    0.03165
       225      -0.58    0.03149
       225      -0.57    0.02922
       225      -0.56    0.03110
       225      -0.55    0.03166
       225      -0.54    0.03120
       225      -0.53    0.03141
       225      -0.52    0.03200
       225      -0.51    0.03165
       225      -0.50    0.02930
       225      -0.49    0.03424
       225      -0.48    0.03121
       225      -0.47    0.03007
       225      -0.46    0.03043
       225      -0.45    0.03682
       225      -0.44    0.03179
       225      -0.43    0.03119
       225      -0.42    0.03002
       225      -0.41    0.03176
       225      -0.40    0.03194
       225      -0.39    0.03117
       225      -0.38    0.03014
       225      -0.37    0.03174
       225      -0.36    0.03117
       225      -0.35    0.03307
       225      -0.34    0.03129
       225      -0.33    0.03521
       225      -0.32    0.03070
       225      -0.31    0.03078
       225      -0.30    0.03612
       225      -0.29    0.03144
       225      -0.28    0.03180
       225      -0.27    0.03281
       225      -0.26    0.03311
       225      -0.25    0.03172
       225      -0.24    0.03102
       225      -0.23    0.03674
       225      -0.22    0.03505
       225      -0.21    0.03327
       225      -0.20    0.03603
       225      -0.19    0.03494
       225      -0.18    0.03040
       225      -0.17    0.03354
       225      -0.16    0.03072
       225      -0.15    0.03098
       225      -0.14    0.03122
       225      -0.13    0.03142
       225      -0.12    0.03234
       225      -0.11    0.03162
       225      -0.10    0.03135
       225      -0.09    0.03157
       225      -0.08    0.03690
       225      -0.07    0.03260
       225      -0.06    0.03229
       225      -0.05    0.03257
       225      -0.04    0.03293
       225      -0.03    0.03381
       225      -0.02    0.03415
       225      -0.01    0.04275
       225       0.00    0.02864
       225       0.01    0.03544
       225       0.02    0.03520
       225       0.03    0.03573
       225       0.04    0.03570
       225       0.05    0.03653
       225       0.06    0.03742
       225       0.07    0.03744
       225       0.08    0.03775
       225       0.09    0.03849
       225       0.10    0.03649
       225       0.11    0.03609
       225       0.12    0.03433
       225       0.13    0.03643
       225       0.14    0.04081
       225       0.15    0.03574
       225       0.16    0.03631
       225       0.17    0.03466
       225       0.18    0.03677
       225       0.19    0.06174
       225       0.20    0.03565
       225       0.21    0.03904
       225       0.22    0.03671
       225       0.23    0.03519
       225       0.24    0.03684
       225       0.25    0.03323
       225       0.26    0.03595
       225       0.27    0.03674
       225       0.28    0.03466
       225       0.29    0.03898
       225       0.30    0.03535
       225       0.31    0.03580
       225       0.32    0.03394
       225       0.33    0.03321
       225       0.34    0.03504
       225       0.35    0.03348
       225       0.36    0.03809
       225       0.37    0.03277
       225       0.38    0.05052
       225       0.39    0.03245
       225       0.40    0.03477
       225       0.41    0.03280
       225       0.42    0.03445
       225       0.43    0.03352
       225       0.44    0.03305
       225       0.45    0.03268
       225       0.46    0.03381
       225       0.47    0.03301
       225       0.48    0.03491
       225       0.49    0.03328
       225       0.50    0.03439
       225       0.51    0.03951
       225       0.52    0.03328
       225       0.53    0.03397
       225       0.54    0.03373
       225       0.55    0.03609
       225       0.56    0.03480
       225       0.57    0.03354
       225       0.58   -1.00000
       225       0.59    0.03546
       225       0.60    0.03659
       225       0.61    0.03546
       225       0.62    0.03562
       225       0.63    0.03526
       225       0.64   -1.00000
       225       0.65    0.03699
       225       0.66    0.03969
       225       0.67    0.03533
       225       0.68    0.03404
       225       0.69    0.03766
       225       0.70   -1.00000
       225       0.71    0.05479
       225       0.72   -1.00000
       225       0.73   -1.00000
       225       0.74    0.04135
       225       0.75    0.03556
       225       0.76    0.03728
       225       0.77    0.04509
       225       0.78   -1.00000
       225       0.79    0.03558
       225       0.80   -1.00000
       225       0.81   -1.00000
       225       0.82   -1.00000
       225       0.83   -1.00000
       225       0.84   -1.00000
       225       0.85   -1.00000
       225       0.86   -1.00000
       225       0.87   -1.00000
       225       0.88   -1.00000
       225       0.89   -1.00000
       225       0.90   -1.00000
       225       0.91   -1.00000
       225       0.92   -1.00000
       225       0.93   -1.00000
       225       0.94   -1.00000
       225       0.95   -1.00000
       225       0.96   -1.00000
       225       0.97   -1.00000
       225       0.98   -1.00000
       225       0.99   -1.00000
       225       1.00   -1.00000
       275      -0.99    0.03597
       275      -0.98    0.03656
       275      -0.97    0.03785
       275      -0.96    0.03671
       275      -0.95    0.04118
       275      -0.94    0.03801
       275      -0.93    0.03544
       275      -0.92    0.03686
       275      -0.91    0.03592
       275      -0.90    0.03571
       275      -0.89    0.04567
       275      -0.88    0.03579
       275      -0.87    0.03597
       275      -0.86    0.03555
       275      -0.85    0.03538
       275      -0.84    0.04348
       275      -0.83    0.03625
       275      -0.82    0.03816
       275      -0.81    0.03627
       275      -0.80    0.03672
       275      -0.79    0.03642
       275      -0.78    0.04168
       275      -0.77    0.03882
       275      -0.76    0.03607
       275      -0.75    0.03725
       275      -0.74    0.03574
       275      -0.73    0.04519
       275      -0.72    0.04026
       275      -0.71    0.03724
       275      -0.70    0.03688
       275      -0.69    0.03777
       275      -0.68    0.03829
       275      -0.67    0.04552
       275      -0.66    0.03824
       275      -0.65    0.03774
       275      -0.64    0.03758
       275      -0.63    0.03755
       275      -0.62    0.04486
       275      -0.61    0.03657
       275      -0.60    0.03988
       275      -0.59    0.03562
       275      -0.58    0.03577
       275      -0.57    0.03553
       275      -0.56    0.04399
       275      -0.55    0.04015
       275      -0.54    0.03949
       275      -0.53    0.03861
       275      -0.52    0.03886
       275      -0.51    0.04305
       275      -0.50    0.04039
       275      -0.49    0.03890
       275      -0.48    0.03712
       275      -0.47    0.04035
       275      -0.46    0.03908
       275      -0.45    0.04311
       275      -0.44    0.04086
       275      -0.43    0.04125
       275      -0.42    0.04028
       275      -0.41    0.03714
       275      -0.40    0.04428
       275      -0.39    0.03956
       275      -0.38    0.04015
       275      -0.37    0.03887
       275      -0.36    0.04312
       275      -0.35    0.04020
       275      -0.34    0.04336
       275      -0.33    0.04100
       275      -0.32    0.04044
       275      -0.31    0.04215
       275      -0.30    0.03924
       275      -0.29    0.04475
       275      -0.28    0.03962
       275      -0.27    0.03897
       275      -0.26    0.04024
       275      -0.25    0.03976
       275      -0.24    0.04200
       275      -0.23    0.04461
       275      -0.22    0.04260
       275      -0.21    0.03964
       275      -0.20    0.04310
       275      -0.19    0.04334
       275      -0.18    0.04471
       275      -0.17    0.03932
       275      -0.16    0.03983
       275      -0.15    0.03872
       275      -0.14    0.03903
       275      -0.13    0.03830
       275      -0.12    0.04702
       275      -0.11    0.03924
       275      -0.10    0.04055
       275      -0.09    0.03911
       275      -0.08    0.03842
       275      -0.07    0.04778
       275      -0.06    0.03891
       275      -0.05    0.03966
       275      -0.04    0.04074
       275      -0.03    0.04145
       275      -0.02    0.04251
       275      -0.01    0.05020
       275       0.00    0.03998
       275       0.01    0.04417
       275       0.02    0.04510
       275       0.03    0.04474
       275       0.04    0.05187
       275       0.05    0.04856
       275       0.06    0.04673
       275       0.07    0.04923
       275       0.08    0.06008
       275       0.09    0.04896
